,Artist,Album,Song Title,Producer,Lyrics
10,Playboi Carti,N/A,Act A Fool*,Pi’erre Bourne," ... Act a fool, act a fool Niggas not gon'... ...You might also like9Embed"
11,Playboi Carti,N/A,Act A Foolie,TrapMoneyBenny,"Yeah, yeah (What?) Yeah, yeah, yeah, yeah, yeah, yeah (Huh?) (Come on, Benny, man) Yeah, yeah, yeah, yeah, yeah, yeah Uh (Yeah), uh  We gon' act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it (What?) And the toolie with me (What?) We gon' act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it (What?) We gon' act a foolie with it (Huh?) Act a foolie with it (Huh?) Act a foolie with it (Huh?) And the toolie with me (Huh?) We gon' act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it, yeah, yeah  They done let me in the trap with MoneyBenny, ayy (Huh?) I got too many, many bitches, too many, ayy (Yeah, yeah, yeah, yeah) I can't fuck with too many, duffel bag Fendi, ayy (Huh? Huh?) Duffel bag Fendi, but I got some Louis in it, ayy (What? What? Huh?) Call my groupies in it, yeah Make a movie in it, yeah My whip, I foolie with it, yeah My swag, I foolie with it, yeah Niggas always hatin', yeah (Hatin'), niggas always plottin', ayy (Plottin') I know these niggas spot me up in Saks, I know they spot me, yeah I know these niggas spot me Flex on all of y'all, yeah (Pour up) Posted in my trap house, ayy (Pour up), takin' every call (Call) And my cup still dirty (Dirty, dirty), yeah, 'cause my money long, ayy Started from the porch, ayy, it ain't take long (Ain't take long) Got the Porsche sittin' outside and my ho, she rolling strong, ayy Ho, she rolling strong Ho, she rolling strong This ain't even my ho, ho, you goin' home, yeah You might also like We gon' act a foolie with it (What?) Act a foolie with it (What?) Act a foolie with it (What?) And the toolie with me (Pipe up) We gon' act a foolie with it (Pipe up) Act a foolie with it (Yeah, yeah) Act a foolie with it (Ayy) Act a foolie with it (What? What?) We gon' act a foolie with it Act a foolie with it (Huh?) Act a foolie with it (What?) And the toolie with me (And the toolie with me) We gon' act a foolie with it (Act a foolie with it) Act a foolie with it (Act a foolie with it) Act a foolie with it (Act a foolie with it) Act a foolie with it, yeah, yeah (What? Huh? What? Huh?)  We gon' act a foolie with it, yeah, yeah (Huh? Huh? Huh? Huh?) And the toolie with me, yeah, yeah (Yeah, yeah) We gon' act a foolie with it, yeah, yeah (Cash, Cash Carti, money bags, yeah, yeah) We gon' act a foolie with it Act a foolie with it Act a foolie with it Act a foolie with it And the toolie with me, yeah, yeah Ayy, and the toolie with me And the toolie with me We gon' act a foolie with it, pipe4Embed"
12,Playboi Carti,N/A,Actavis,Southside & Pi’erre Bourne,"Uh, yeah All of my bitches, they black, huh All of my bitches, they black, hoo Got a white ho' in the black, ooh Got a white bih' in the back, huh Got a black bih' in the back, ooh Mix that shit up like some Act', ooh Mix that shit up like some Act', ooh Got a white ho' in the back, ooh Got a black bih' in the back, ooh Mix that shit up like some Act', ooh Mix that shit up inna-, uh, ooh Fuckin' the bitch in the back, ooh Fuckin' that bitch, give me back, hoo Mix that shit up like some Act', hoo Mix that shit up like some Act', hoo Mix that shit up like some Act', hey Hold that lil' ass in the car Fuckin' that bih', leave me no stock, huh Blowin' the back of the blunt She wanna love, she wanna cuff, huh I can't cuff no lil'-lil' thot Fuckin' your block, hit 'em with the re-rock, huh And I used to serve re- Uh, and I used to serve re-rock, hey Niggas, they poppin' on bar, ooh Poppin' on ox' and the pill, huh Poppin' the drill, go no drill, huh Fuckin' your bih', how I feel, huh Fuck the lil' bih', that's how I feel, ooh Niggas - just drill, hey Nigga, I'm king of the hill, ayy Yeah, what? Uh, nigga, I'm runnin' this shit, ooh Ask who be runnin' my dick, huh Knockin' your bro in the trap, ooh Call my bitch over here, get decked, hey Hit that lil' boy off the deck, ooh All of my niggas on deck, huh And I come home and we pet Pet that lil' bitch like a pet Sittin' here, what do we say She gettin' wet when we sex  we set Hold on the block out with work Put that lil' boy on the shirt Bitch yeah we runnin', we curve I set the lean like I'm Kurt Uh, ooh, I send the lean like I'm Kurt Pull up lil' bae on the work, uh Got my hand all on the skirt Hold the drugs all on my purse She wanna get it with Earth She wanna smoke a lil' Earth I'm tryna get the lil' work Pull up lil' bae on her jaw, uh Pull up that lil' bih' on the feet All of my niggas, they down, uh Pull up lil' boy, just on the feet, uh Margiela drippin' on me, ooh Rick Owens jeans on my fit I just have all eyes on me, uh All of these hoes on me, uh Just on the block with me, uh All the rockstars with me Uh, pop like pop stars, they with me All of my gangsters with me South Atlanta, OG South Atlanta got the heat South Atlanta bring the steel, uh Keep that shit under my seat, uh Keep that shit under the seat, uh Red bottoms under on my feet Red bottoms all on the , uh Rick Owens all on my seat, uh Diamonds, they all on my teeth Call Ben Baller, white teeth, uh I ship the shit 'bout a week, uh Send her, pick her up, then receipt Send her, pick her up, then receipt, uh Catch this shit yeah, I receive, ooh Pull a lil' bae on her knee, uh Show that lil' bih how to please  car Fuckin' your daughter, your wife I get that money, I'm triflin' Show the lil' boy how we like it Got the blunt, I'm runnin' high, uh Pop a lil' perc and I'm high, uh Send that bitch off in  Tell her that I'm feeling off, uh Boy, you  checks off the , uh Waiting for checks off the  I'm waiting for checks off the  Nigga, that's just how I get high You fuckin' with Cash, you might just get hot, uh Yeah, uh, ooh, you fuckin' with Cash, you might just get hot, uh Fuckin' with Cash, get the bag, ooh Fuckin' with Carti, gettin' fired, ooh Fuckin' with Cash, you get hot, ooh You fuckin' with Cash, you get fired, ooh  shit I've been runnin', we tired, ooh I'm sittin' on the pack, got 'em tired, uh You might also like Yeah, I'ma come out real quickEmbed"
13,Playboi Carti,N/A,All Day,NA,"I'm ready to die, hold up You pull up, young nigga, you dead, yeah I pull up young nigga ahead I pull up, young nigga, you're, uh I pull up, young nigga, you dead I put a young nigga on head I put a young nigga on your cap Running with my slatt with the bag all day, hold on  Runnin' with the cash all day, hold on Runnin' with the bag all day, yeah Runnin' with the cash all day, hold on Runnin' with the bag all day, yeah Runnin' with the cash all day, hold on Runnin' with the bag all day, hold on All day, hold on, yeah All day, yeah, uh All day, hold on, yeah All day, hold on, uh All day, hold on, yeah All day, hold on, yeah All day, hold on, uh All day, uh Runnin' with the cash all day, hold on Runnin' with the bag all day, hold on Runnin' with the cash all day, hold on Runnin' with the bag all day, hold on Runnin' with the cash all day, hold on Runnin' with the bag all day, hold on Runnin' with the cash all day, hold on Runnin' with the bag all day, hold on You might also like Pull up, Diablo, hold on Pull up, we on go, hold on Pull up, money on go, hold on My bitch, yeah, on go, hold on Take one to the head, yeah Feel it in her throat, hold on Yeah, she goin' too hard, hold on Had that girl holdin' on, yeah I fucked that bitch in that Louis, what? I fucked that bitch in that Gucci, hold on We got these hoes in the room, hold on Bitch, you can't come in this room Sweepin' 'em just like a broom, uh Shawty gon' lick on me too, uh Woke up to Mars Woke up to motherfuckin' space All on me now I'm like, ""Yeah"" I got Vlone on my legs We got Vlone in the place I get this bitch out the way I got the motherfucking wave Shawty gon' fuck for that cake You cannot fuck with this cash, you cannot fuck with me, bae Hold on, slatt, we got plays, we gon' find where you lay We pop in, we get lit, we go all in We got shit, we got shit, hundred my wrist, my bag Cash all day, we got plays, we gon' be violentEmbed"
14,Playboi Carti,PC3*,All My Niggas*,NA,"... Huh, this one for all my niggas in the hood, oh Lord ...You might also like1Embed"
15,Playboi Carti,N/A,All Of These,DY Krazy,"(Hahaha) Turn my voice up (DY Krazy) (Hahaha) Collect yourself, nigga Find yourself, nigga  I got a .5 in my holster, ayy Shawty gon' hold that shit, Rollie Shawty gon' hold that shit, Rollie 3500 for these, yeah, you know I be goin' Blowing that check like I do, shawty gon' hold that shit, gone Hittin' that bih' from the curb (Curb) I get that motherfuckin' work I get that motherfuckin' work Yeah, I feel like Ferg (What?) All on my fur, yeah Shawty get hurt The pockets on her And we got that work All of these bitches they fuckin', they fuckin', they cummin' right now (Shawty a hoe) All of these bitches they fuckin', they fuckin', they cummin' right now (Shawty, she hoе) I get down all on the bitch, yeah (Carti) I gеt down all on the bitch, yeah (Carti) She gon' get all on the clit (Slatt) She gon' do her lil' splits (Slatt) We gon' take all of the dope, yeah We gon' take all of the splits (What?) We gon' sell all of these hoes We gon' sell all of that shit, yeah I'ma go pass on the ho' (Yeah) I'ma go pass on the bitch (What?) I smoke that motherfuckin' dope, yeah You smoke that motherfuckin' mid, yeah Bitch I can’t hop in the car (Car) She get that crusty lil' brick, yeah She gotta ride with the stars (Star) Shawty you can not get in, yeah Shawty got spotted with me, yeah Shawty she know she a ten, yeah I bring that shit to the door, yeah I bring that shit to the in (In)You might also like2Embed"
16,Playboi Carti,PC3*,All Red*,F1LTHY & Gud," Hold up Uh  Upside down cross tat on my neck, shut 'em up (Uh, uh) Upside down cross tat on my neck, shut 'em up Upside down cross tat on my neck, shut 'em up (Uh, uh) Upside down cross tat on my neck, shut 'em up (Uh)  The Bentley's parked outside My broad tryna go for a ride I put VETEMENTS right on her thighs I put a mask on 'cause I be fried All red, I stay with the Fives All red, we pull up and fire All red, somebody died All red, I pour up and drive We done pushed up with them sticks Just like Madden, you can get blitzed I used to rock badges, then I got rich... ...You might also like6Embed"
17,Playboi Carti,N/A,All the Funds*,KP Beatz & Jonah Abraham," ...M's, that's on my son (Skrr)  I fucked that bitch 'cause she a cunt I fucked that bitch 'cause she a cunt (Racks, racks, racks) I fucked that bitch, then I'm done I fucked that bitch, then I'm done I bought her a ass, I bought her some buns I bought her a ass, I bought her some buns (Racks, racks, racks) We usin' these guns to get all the funds We usin' these guns to get all the funds I walk to the bank, I don't run I walk to the bank, I don't run ...You might also likeEmbed"
18,Playboi Carti,N/A,Alma Mater,Pi’erre Bourne,"Psh, yeah, psh, beep That's on God Beep, buh, buh, buh, buh  I woke up in the morning and I said I need one of those (Whoa) They got me trying all these clothes They got me trying all these clothes I swear to God, I'll never wear a dress, nigga (Yeah) I don't give a fuck, I don't impress a nigga (No) They got me trying all these clothes (Whoa) They got me trying all these clothes (Yeah, uh, yeah, uh) Tryna play a nigga close Tryna play a nigga close (Yeah)  I swear to God, I'll never wear a dress, nigga (No, what?) I don't give a fuck, ain't tryna impress a nigga (No, yeah, no) Chopper on the dresser, nigga (Chopper) Tatted like a Mexican, nigga Yeah, my plug, he a Mexican nigga Man, I wonder how I met that nigga Young nigga, you don't want the nigga I was brought up with some killers, nigga On some fashion shit, yeah, my Glock smash a nigga (Fashion) It's a movie clip, lights, camera, action, nigga (Yeah) Been in love with the trap, nigga (What?) I've been in love with the rap, nigga (Yeah) You might also like I—uh, uh (No) Yeah, yeah, yeah Lights, camera, action, shit (No, no) Close that door  I woke up in the morning and I said I need one of those They got me trying all these clothes They got me trying all these clothes I swear to God, I'll never wear a dress, nigga (Yeah) I don't give a fuck, I don't impress a nigga They got me trying all these clothes They got me trying all these clothes Tryna play a nigga close Tryna play a nigga close (No)  Uh, ooh, lights, camera, action shit, ooh I said I had to fuck the whole clique, uh, uh Because my girl brung her girlfriends, uh, uh, uh Carti, yeah, he do that shit, uh, uh Lately I've been really chillin', uh, uh Plottin' in my mansion, plottin' on a million That's another million, add another million (Add another million) Diamonds on me dancin', diamonds on me spinning (Diamonds on me spinning) Niggas like to bite, I don't even write Like my lean with Sprite, like my lean with ice Ooh, I like my ho look light, like my ho look tight Get it right, uh, 'cause I'm real right And that's on gang (That's on gang 'cause I'm real right) (Like my ho look real light) Piru (Real light) (That's on gang, whoa) Beep  I woke up in the morning and I said I need one of those They got me trying all these clothes They got me trying all these clothes I swear to God, I'll never wear a dress, nigga (No) I don't give a fuck, I don't impress a nigga They got me trying all these clothes They got me trying all these clothes Tryna play a nigga close, uh, uh Tryna play a nigga close  And that's on God And that's on God Lights, camera, action shit Tryna play a nigga close And that's on gang And that's on gang Pi'erre, you a fool6Embed"
19,Playboi Carti,N/A,Answer My Phone,Digital Nas,"Yeah Turn me up a lil' bit Flex, flex Carti, ooh  Ooh, ooh, ooh Fuckin' that bitch, fuckin' that bitch Ice on my neck (Ooh, ooh) All of these bitches, they mad as shit Tell their boyfriend and shit Tell their boyfriend and shit All of my niggas, they cashin' All of my niggas got bags Who that lil' nigga that flexin' like that? Who that lil' nigga that flexin' like that? Who that lil' nigga that flexin' like that? (Yeah) Who that lil' nigga that flexin' like that? Who that lil' nigga that flexin' like that? Who that lil' nigga that flexin' like that? (Who that lil') Who that lil' nigga that flexin' like that? (Yeah) Who that lil' nigga that flexin' like that? Who that lil' nigga that flexin' like that? I walk in the hood, stay flexin' like that Some of my niggas, they blood, thеy crip Some of my niggas, they slime, thеy drip All of my niggas, they walk like a pimp All of your niggas, they lookin' like simp I walk with that cash, walk with a limp Smokin' that jit, smokin' that pimp LV's on the kilt (Kilt) I just walked in and I killed Young nigga, you a shrimp I get the guap and I flip, ooh (Flip) I just walked in, in this shit, ooh On the lean and the gas Might just go cop me a flip Copped the Porsche and I crashed Yung Carti tryna go drift I got more chains than La Flare You cuffin' that bih', I flipped Walk in the club, I tilt And I came in with a zip, ooh You cannot come to my party Unless you bring me a lil' shawty Bring a lil' shawty, I feel her pourin' All of the bitches, they on me (On it) I think they want me I put the dick in her stomach (Stomach) Ooh, she feelin' it comin' Pull that dick out before cummin', yeah All of these niggas don't want it, ooh No drama, we drunk (Yeah) Fauni told me that it's karma Hit that lil' boy with the llama Bag, walk with a motherfuckin' bag Walk with a bag, bag I walk with a bag, aye Walk with a bag, bag Walk with a bag Walk with a bag, ooh Walk with a bag, bag Walk with a bag Walk with a bag, yeah Walk with a bag, bag Walk with a bag, yeah Bag, ooh, walk with a bag, bag Walk with a bag Walk with a bag, yeah Walk with a bag, bag Walk with a bag, yeah Bag, ooh, walk with a bag, bag Walk with a bag Walk with a bag, yeah Walk with a bag, bag Walk with a bag, yeah Bag, ooh, walk with a bag, bag Walk with a bag Walk with a bag, yeah Walk with a bag, bag Walk with a bag, yeah Bag, ooh, walk with a bag, bag Walk with a bag Walk with a bag, yeah Walk with a bag, bag Walk with a bag, yeah Bag You might also like5Embed"
20,Playboi Carti,N/A,Arm and Leg,Pi’erre Bourne,"(Psh, beep) I need an arm and leg (Buh-buh) I need an arm and head (Head) Carti in love with the lean (Lean, lean) Arm and leg (Bitch), ooh, head or chest (Bitch, what?) Arm and leg (Buh-buh-buh-buh-buh), head or chest (Chest) Carti in love with the bread (What?) Carti can't fuck with the feds (What?) Carti in love with the bread (What?) Carti can't fuck with the feds (What?), uh Arm and leg (Bitch), ooh, head or chest (Chest, what?) Arm and leg (What?), ooh, head or chest (Bitch), ayy Got a .45 (Got a .45), bought her some breasts (Ooh, what?) Got a .45 (What? What?), bought her some breasts (Yeah) Arm and leg (Huh, bitch), head or chest (Chest, what? What?) Arm and leg, huh, uh, head or chest (Yeah, ayy)  Fuckin' that bitch in my 'Vette, fuckin' that bitch in a 'Vette, uh, uh Lil' shawty, she wet, shawty get wet in the bed, huh, ayy Niggas stay tryin', hey, uh, until they get checked, huh, ayy These bitches be lyin', hey, ayy, Carti 'bout checks (Check, check) (Uh, ooh, woah) Check please (Beep) Lil' shawty gon' hop on the jet, ayy, lil' shawty gon' go overseas (What? Ayy) Hop on the beat and I beast (Yeah-yeah) Calling me beast in the sheets (Yeah) Fucking that bitch on the beach (Lit) This is my coupe, what's a lease? (Nah) Hop in the coupe, feel like Meech (Nah) All of my niggas'll eat, we feast (What? What?) Ballin' a B, huh, ayy (Check it out) Feelin' like B, huh, ayy (Slatt, slatt) Reppin' the B, huh, ooh (Woah, slatt) Shout-out G Weed, huh, ayy (Slatt) Number (N)ine jeans with no crease, huh, uh (What? Bitch) Alyx (Bitch, yeah-yeah, check it out, check it out, what?) You might also like (Psh, beep) I need an arm and leg (Buh-buh) I need an arm and head (Head) Carti in love with the lean (Lean, lean) Arm and leg (Bitch), ooh, head or chest (Bitch, what?) Arm and leg (Buh-buh-buh-buh-buh), head or chest (Chest) Carti in love with the bread (What?) Carti can't fuck with the feds (What?) Carti in love with the bread (What?) Carti can't fuck with the feds (What?), uh Arm and leg (Bitch), ooh, head or chest (Chest, what?) Arm and leg (What?), ooh, head or chest (Bitch), ayy Got a .45 (Got a .45), bought her some breasts (Ooh, what?) Got a .45 (What? What?), bought her some breasts (Yeah) Arm and leg (Huh, bitch), head or chest (Chest, what? What?) Arm and leg, huh, uh, head or chest (Beep)  Got a .45, uh, ooh, bought her some breasts, uh, ooh (Buh-buh-buh) Got a bad bitch, uh, ooh, bought her some breasts, uh, ooh Arm and leg, huh, uh, head or chest, uh, uh Thirty-thousand, bitch, uh (Thirty), on my wrist, uh, ooh (Yeah-yeah) Stacking bricks, huh, ooh, Lego shit, ooh, ooh (What?) Let's go, bitch, huh, ooh (Yeah-yeah) Check it out, uh, check it out Wrist out, bad bitch, poke it out All these niggas, they fallin' off All these bitches, they fallin' off Walk in the building and I feel like the shit Bankroll, ayy, all on my dick These bitches, they say trust Carti But Carti be fuckin' these bitches, the bitches, they wet, huh, ayy I smoked the whole zip, ooh, uh, they sleep in the kip, huh, ayy Niggas get killed (Buh-buh-buh-buh), nigga got drip (Yeah) (Psh, beep) I need an arm and leg (What?) I need an arm and head (Head) Carti in love with the lean (Lean, lean) Arm and leg (Bitch), ooh, head or chest (Bitch, what?) Arm and leg (Buh-buh-buh-buh-buh), head or chest (Chest) Carti in love with the bread (What?) Carti can't fuck with the feds (What?) Carti in love with the bread (What?) Carti can't fuck with the feds (What?), uh Arm and leg (Bitch), ooh, head or chest (Chest, what?) Arm and leg (What?), ooh, head or chest (Bitch), ayy Got a .45 (Got a .45), bought her some breasts (Ooh, what?) Got a .45 (What? What?), bought her some breasts (Yeah) Arm and leg (Huh, bitch), head or chest (Chest, what? What?) Arm and leg, huh, uh, head or chest  (What? What? What?) Yeah-yeah, yeah15Embed"
21,Playboi Carti,N/A,Arm and Leg (Original)*,Pi’erre Bourne," I need an arm and leg, uh I need an arm and head, uh Carti in love with the lean, uh, ayy Arm and leg, huh, ooh Head or chest, uh, what? Arm and leg, huh, what? Head or chest, ooh Carti in love with the bread, ayy Carti can't fuck with the feds, uh Carti in love with the bread, uh Carti can't fuck with the feds, uh, uh Arm and leg, huh, ooh Head or chest, uh, what?  …my  got the coupe, ooh All of my boys got the coupe, yeah …yeah All of your niggas, they little, ooh All of my niggas gettin' to it (To it)…  ...ayy, uh She watchin' this shit like a movie, ooh She watchin' this shit like a movie, ooh (Movie) She lovе how Yung Carti do it, ooh She love how Yung Carti move, ooh, uh I'm movin, I'm movin, uh Shootin' that shit likе a movie, ayy Shootin' that shit like a movie, what? What? Ooh Shootin' that shit like a movie, ooh Shootin' that shit like a movie, ayy You might also like I need an arm and leg, uh I need an arm and head, uh Carti in love with the lean, uh, ayy Arm and leg, huh, ooh Head or chest, uh, what? Arm and leg, huh, what? Head or chest, ooh Carti in love with the bread, ayy Carti can't fuck with the feds, uh Carti in love with the bread, uh Carti can't fuck with the feds, uh, uh Arm and leg, huh, ooh Head or chest, uh, what?Embed"
