,Unnamed: 0,Artist,Album,Song Title,Producer,Lyrics,neg,neu,pos,compound
10,10,Kid Cudi,Speedin’ Bullet 2 Heaven,AMEN,Kid Cudi,"I can see through you (See through) I can see through you Yeah, oh-oh Yeah, oh-oh Yeah, oh-oh Yeah, nah  Amen, yeah yeah, amen I will slay them, I will save men (Ah) The demons walk around with an appetite, I see 'em Demons walk around in daylight, I see 'em Amen, I will slay them (Yeah-eh)  Oh, beware of the manic man, uh, oh A man can equal bandstand, oh Rip faces up with my bare hands, uh, oh You fake niggas and bitches (I see you ho! I see you) Yeah, I know you're wearing a mask, da-ra Yeah, I know you're wearing a mask, da-da-ra Get out with your phony ass, da-da-ra Keep your stories and your phony plans, dum-da-ra  Amen (Hol' up), amen I will slay them, I will save men Demons walk around with an appetite Demons walk around in daylight And I will slay them, I will save men You might also like Oh, beware of the manic man, uh, oh A man can equal bandstand, oh Rip faces up with my bare hands, uh, oh You fake niggas and bitches Yeah, I know you're wearing a mask, da-ra Yeah, I know you're wearing a mask, da-da-ra Get out with your phony ass, da-da-ra Keep your stories and your phony plans, dum-da-ra  Amen (Yeah), amen (Yeah, yeah yeah) I will slay them, and I will save men Demons walk around with an appetite Demons walk around in daylight (Yeah, yeah) Amen, I will slay them  Yay! Oh, oh Oh Amen, da-ra-ra1Embed",0.097,0.711,0.192,0.9623
11,11,Kid Cudi,Entergalactic,Angel,Kid Cudi & Dot Da Genius & Justin Raisen & SADPONY & Jean Baptiste,"Mm, hm, mm  You're such an angel in your halo Such an angel in your halo Where'd you come from? Where'd you come from? Where'd you come from? Where'd you come from? Angel in your halo  Tell me, tell me your side of it You're like the sunrise, it's like you know me And I'm so lost in a dream When asleep, there'll you be  You're such an angel in your halo Such an angel in your halo Where'd you come from? Where'd you come from? Wherе'd you come from? Where'd you comе from? Angel in your halo  Mm Mm, mm, mm Mm, mm Mm, mm Mm, mmYou might also likeEmbed",0.026,0.912,0.062,0.5061
12,12,Kid Cudi,,Angels & Demons,Kid Cudi,"Yeah Nah nah, nah nah Yeah Cudder Clipse Yeah It sound like huh It's what it sound like right?  I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons You might also like I was born on the pirate ship Hold your tongue to say that Super duper nervous all the time Never chill back Never caught slippin', even in my kicks made of ice All day, all day lookin foward to the night Feel like I'mma die any minute, so I live on tracks beyond these limits You should stay free when I partyin and wippin I can hear them coming, the demons like to listen I trip out sippin, I re-lax stoned Never feel safe even if I'm at my home They can still find me, we ridin all the time Hot damn she is fine, hope she party all the time I can be your Eddie, my dick is up and ready The lust takes over, merging all the hours Before I go sour, I step back and look at The evils got me tooken, most cats be shooken  I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons  I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons I am so unstable I am so unstable It's the world that I'm livin in Filled with angels and demons2Embed",0.216,0.701,0.083,-0.996
13,13,Kid Cudi,Speedin’ Bullet 2 Heaven,Angered Kids,Kid Cudi,"Yeah Steven, lookout! Yeah Hello, hello, doctor, doctor Doctor, there's something wrong inside of me There's something, I don't know doctor, help me Well is there, is there something I can do? Yeah!  Mmm no remorse, mmm no remorse Got a couple bundles of dynamite And some hand grenades Oh no remorse, oh-oh no remorse You never should've angered the kids  Yeah Na-na, na-na-na-na, na-na The darkness is coming Na-na, na-na-na-na, na-na The darkness is coming (Yeah!) Yeah, oh  No remorse, no remorse (Dangerous force) Hell like you wouldn't believe You might also like Na-na, na-na-na-na, na-na The darkness is coming Na-na, na-na-na-na, na-na The darkness is coming Na-na, na-na-na-na, na-na Oh you fools start running Na-na, na-na-na-na, na-na (Mm-mm-mm-mm) Dead man walking  Mmm (Yeah, yeah) Yeah, yeah, yeah, yeah, right, right, right, right (Mmm) Na, na-na-na-na-na, na-na-na Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yay! Yay! Yeah Left foot, right foot Right foot, Left foot (Yay!) Doctor, what am I to do? What am I to do?  Na-na, na-na-na-na, na-na The darkness is coming Na-na, na-na-na-na, na-na And guess what it's wanting Na-na, na-na-na-na, na-na Fools start running Na-na, na-na-na-na, na-na Dead man walking MmmEmbed",0.237,0.508,0.255,0.2603
14,14,Kid Cudi,Speedin’ Bullet 2 Heaven,Anomaly,Kid Cudi," Yeah This is another story, another anomaly (Mm-mm) Oh, we'll make it gory (Mmm), the ears will bleed (Mm-eh-mm) This is another story (Mmm), of an anomaly (Mmm) I don't know what's taking long (Mmm), I'm still taking long (Mmm)  I'ma free roaming animal (Hmm), I'ma free roaming animal (Hmm) I'ma free roaming animal (Hmm), and I like to feed I'ma free roaming animal, I'ma free roaming animal I'ma free roaming animal, and I like to feed  I see you make that camera, the goose on the beach (Mmm) Oh beautiful horror (Mmm), this is a beautiful horror (Hmm-mm) This is another story of another anomaly (Mmm) We'll make it gory (Mmm), the ears will bleed  Oh, oh Save him, save him, save him, save him Yay!You might also likeEmbed",0.045,0.642,0.314,0.9914
15,15,Kid Cudi,Man on the Moon III: The Chosen,Another Day,Kid Cudi & Dot Da Genius & Nosaj Thing & Take a Daytrip,"Iffy, can't decide which one I want All the girls at the party, come along, it's a party we started (Yeah) Mixin' drinks, how much? Who knows I pour one out for dead homies (Yeah, yeah), the dearly departed, baby (Uh) Ain't missin' the moment, ain't no spillin' (Yeah) Dude, I been livin', illin', tryna find it then I'm peelin' You feel it? (Woah) All's good until I hit the ceilin' Good riddance, I figured I'd be straight, just need a minute, just a second (Yeah) How it's been on overload in my zone, gone Nothing else can fix the problem but this herb grown, grown Yes, that there, it got mе on one (Oh) Ain't no tweakin', I'm professional Bеtter give a nigga room, I be back, round two It's the soldier in me (Yeah), let them fuckers envy (Do) Goin' 7th Heaven-bound, who goin' trippin with C? (Yeah) The rager from the dark (Yeah)  Day fades and the sun goes away (Uh) Same old nigga and the same old pain (Uh) Ain't much change in me, y'all (Yeah) Seem like ain't nothin' change in me, y'all Thank God I saw another day (Uh-huh) But I can't go escape what I have made, nah Ain't much change in me, y'all (Yeah) Seem like ain't nothin' change in me, y'all (Yeah) You might also like Drop it (Let's go), had me at ""Hello"", we in the spot Can not stop it (Yeah), ragin' with familiar, lames think they got it, not (Not) And you see me twistin' on the low, there he go Yeah, baby, there he go, yeah, really, really (Oh) Won't be out there lookin' crazy, hazy, ho (Hello) And it's like I surf the waves forming in my dome We keep floatin', hopin', coastin' Ragin' through the day, sexy baby, turn me on-on (Uh) Hear me out, hear me, hear me Come on, ready or not, nigga comin' with it Come on with the team, hear me, hear me Oh no, hit 'em up and I'm rippin', rippin', isn't he? (Yeah) And I'm comin' full-blown to the tombstone (Yeah) How I'm livin', gotta push it, gotta set the tone (Yeah) It ain't nothin' to me, baby, say I'm livin' wrong (Livin' wrong)  (Go) Day fades and the sun goes away (Uh) Same old nigga and the same old pain (Uh) Ain't much change in me, y'all (Yeah) Seem like ain't nothin' change in me, y'all Thank God I saw another day (Uh-huh) But I can't go escape what I have made, nah Ain't much change in me, y'all (Yeah) Seem like ain't nothin' change in me, y'all (Yeah) Hey, oh, hey, oh Hmm, hmm Hmm, hmm Hmm, hmm Hmm, hmm-mm Tell me where you're going Tell me where you're headed17Embed",0.09,0.702,0.207,0.9945
16,16,Kid Cudi,,Arabic,Mason Schnauder,"And I push ignore it  All these percs in my system And these hoes callin Why she call my phone When it’s not important She hate when i decline And I push ignore it But I got a push to start And these bitch be flooring  When I pop the roxys, percs, and pills It help me heal the pain When she call my phone I can not do it, I be pouring drink I can ignore this hoe all day I don’t wanna talk no more, she stink Why she call my phone right now Why she call my phone today Bad lah bitch she arabic But I don’t speak her language She told me she do the drugs To ease the pain I can’t ease the pain for her He can’t do the same for her When she fell in love, fell in love Like it’s angel dust yeah Like it’s angel dust Fell in love it’s dangerous If he want smoke my choppa be hot It’s blazing yeah it’s flammable If she think she leaving Im a have to cain and abel her If he step to hard lah bitch Im a have to disable him You might also like All these percs in my system And these hoes callin Why she call my phone When it’s not important She hate when i decline And I push ignore it But I got a push to start And these bitch be flooringEmbed",0.2,0.629,0.17,-0.8813
17,17,Kid Cudi,Man on the Moon II: The Legend of Mr. Rager,Ashin' Kusher,Chuck Inglish,"Uhh, yeah, uhh Uh-huh... yeah  First things first, been rippin', get it in Cudder Niggas know the name, it's none other I know you know me, the double-O repper Two-stepper, gun toter nah-nah, smoke kusher I know you lovin' how I do it when I switch up the lizzane Skinny niggy-diggy in your city gettin' chizzange Like I'm Carmelo, meet me in the pizzaint Yammin' on you sucker niggas, yammin' on these hoes Roll Swishers in the whip, I'm dippin' so quick Ask Mel, whiskey motherfucker we up in this bitch Hoes love Cuda, smooth duder, Cudois I'm climbing, I'm climbing and I, know why  Y'all know I keep it funky, motherfucker, better get it right Get it right, better get it right, get it right Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh And I'll be rockin' along, zonin', yeah Movin' along, zonin' Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh - hey You might also like Doing what I want, no need to front Skinny and tatted the fuck up, hey pass me the blunt, baby get up We in this bitch, 'laxin Dennis know the game, he in the crowd mackin' All up off the dome, no need to pen it, friend Me and my niggas be gettin' ends again Told my man Plain Pat, dawg, ever since day one We gon' get it poppin, that's what I'm here for If you knew me, man I don't really worry about a nigga trying to judge Who are you, Judy?! Girl shake a feather, do your thang 'til you feel right I know you know the name, the team, we takin' flizzight  Y'all know I keep it funky, motherfucker, better get it right Get it right, better get it right, get it right Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh And I'll be rockin' along, zoning, yeah Movin' along, zoninnnnnnnn Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh - hey  Life, together, we all in together now All in together, all-all baby 'Cause we all in together now Life, together, we all in together now All in together, all-all baby 'Cause we all in together now Doing what I need, hater I am A-Okay How many times must I tell 'em we don't care what people say Even if I do somethin' unruly I be like ""Fuck it nigga, I was probably zooted!"" Off top... Honestly The kush and Goose combination harmful, G Find my own rhythm while I'm looking through my Viennas Everybody gon' talk that shit until they see him Then they all on my ballsack, word Then I bounce and they saying I'm absurd You old jive-ass nigga, look around Ay, we be around, fam, I'm in the cloud  Y'all know I keep it funky motherfucker, better get it right Get it right, better get it right, get it right Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh And I'll be rockin' along, zoning, yeah Movin' along, zoninnnnnnnn Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh (hey) Y'all know I keep it funky motherfucker, better get it right Get it right, better get it right, get it right Ooooooooh-ooooooooh (yeah) Ooooooooh-ooooooooh And I'll be rockin' along, zoning, yeah Movin' along, zoninnnnnnnn Ooooooooh-ooooooooh Ooooooooh-ooooooooh (hey) Ooooooooh-ooooooooh And I'll be rockin' along, zonin', yeah Movin' along, zoninnnnnnnn Ay...31Embed",0.144,0.727,0.129,-0.9442
18,18,Kid Cudi,,Attention,Kid Cudi,"Uh! Attention, I’d be on my campaign Did I mention I’d be popping champagne? I’d be sipping, flying in the airplane Holla at your band name, I ’ma do it same damn  It’s been a couple days since I started drinking It’s been a couple days since I started thinking Bout You Pal How is you in her arms I want to do a Die in your arms song Armstrong I’m strong, I’m a reach the moon I tell tales of the world in my tunes I’ll show them one day that this my sacrifice I’ve got the skills to sing crackles crackling 5 I stand here still waiting for rain Damn I know this life is so painful yet Hateful but Graceful I don’t care adjectives, meanings are fateful My girl faithful before we broke up She says we were not right her eyes soaked up She left me there with my heart broken No matter if she’s taken I’ve got the tokens  Uh! Attention, I’d be on my campaign Did I mention I’d be popping champagne? I’d be sipping, flying in the airplane Holla at your band name, I ’ma do it same damn You might also like Look Here Baby It’s me and Don coda Low on the border high on the soda Chuck! Don coda really hot! Me! I’ve got a kind of cold heart Shawty still bowling We ain't rolling Roll some Change in my cart we ain't holding We ain't folding we are sold in We are out of the house It’s too much cold inside You see that thing bright That our ring light Scary looking down because us at much height We going to fight because we are fighters May see us running but we not hiders We burn it to the ground we lighters Doubles! Sorry Missed Me because it’s My Turn They’ll maybe burn you again and again Hey I think in this lane I’ve been playing Baby  Uh! Attention, I’d be on my campaign Did I mention I’d be popping champagne? I’d be sipping, flying in the airplane Holla at your band name, I ’ma do it same damn Hey Girl Long Time No See Everyone thought you was dead but me Trust me, you love me Everything’s going down like the fluffy music Dub-D Ah! If haters could reach us we’d be flying World crying! And Attention this is violence Hey Man Don’t you see this band is dying Sorry we couldn’t save it a tick of silence Homie Lean on me Trust is love you’ve shown me Without you I’m feeling lonely Nobody’s there you are the only I rap about the winning map Rap about the fastest lap Lapping and I’m happy And I’m happy because I’m rapping Tapping phone calls My knees have faced fall I liked baseball Now, Attention I hate halls  Uh! Attention, I’d be on my campaign Did I mention I’d be popping champagne? I’d be sipping, flying in the airplane Holla at your band name, I ’ma do it same damnEmbed",0.146,0.726,0.127,-0.8552
19,19,Kid Cudi,INSANO (Deluxe),AT THE PARTY (Ft. Pharrell Williams & Travis Scott),Pharrell Williams & Jean Baptiste,"Yeah  We were just there at the party, she was drinkin', prolly She serious, not sorry That's when she just hit it hardly, started feelin' godly Near death, mmm, outta body (Uh-huh) We were just there at the party (What? Eugh) We were just there at the party (What? Hot) We were just there at the party, she was drinkin', prolly She serious, not sorry (Shh, shh) That's when she just hit it hardly, started feelin' godly (Shh, shh, hot) Near death, mmm, outta body We were just there at the party (What? Shh, shh, hot) We were just there at the party (What? Shh, shh) (Hot, hot, hot, hot)  Got it sewn up (Up) Just a nigga creepin' on dub (Dub) Tequila in my cup (Up) Drink it all, never get enough ('Nough, ooh) Bottle, gotta raise it on up (Up), nights in my leather Niggas gon' learn the four letters (Yeah) Walk in, not many better, members of the rage (Yeah) Now I just flip another page (Hot, hot, hot, ooh) Then I'm out in Paris with my bae, shit is not the same (Hot, hot, hot, Yeah) Nigga never plan (Shh) Walked and I failed and I crumbled, knew I was a broken man (Shh) Bleed in the scene, I can achieve What I dream, full steam on the humboldt, always think of Virgil I was always hit with the no-no Gave no fucks, on the normal (Uh), yes, I'm different (Uh) Everybody wanna talk shizzit, 'til they get punched in the lizzip (Bitch) You's a punk-bizzitch (Who) I don't give a fuck what they say, Cleveland city roots (Aroo, who) Anybody else get loose When I get it in, tripped on shrooms And I'm screamin' out, ""Fuck them Runnin' with the troops"" (Fuck 'em, yeah) I'm a top-notch nigga you ain't ever seen (Yeah) You ain't happy with your life, you need to make a dream (Ooh) Off a movie set, dog, it's another scene (Yeah) 'Cause the uh so good, she don't wanna leave (Ooh) Just a lover in the night life (Yeah) Baby love me, better get it, that's a stick, right? (Yeehaw) Said she wanna swim in night vibes (Yeah) I can put you on, ma, dealin' with a king (Yeah) You might also like We were just there at the party, she was drinkin', prolly She serious, not sorry That's when she just hit it hardly, started feeling godly Near death, mmm, outta body We were just there at the party (What? Where you at, nigga?) We were just there at the party (What?) We were just there at the party, she was drinkin', prolly She serious, not sorry That's when she just hit it hardly, started feeling godly Near death, mmm, outta body We were just there at the party (What? Let's go) We were just there at the party (Trav, woo)  I was just there at the function Had this shit bumpin', Vivienne Westwood with the buttons (Yeah) I went no limit with the budget P in the cutty, had the hoes heavy on the money (Woah, woah, woah, woah) Took her right down to the dungeon Wildin' in the night, we ain't leavin' out 'til it's sunny (It's lit) Heavy outside, how it's lookin' (Ooh), baby not a rookie (Ooh) Hit the backdoor when they book me Just need you to remember four letters It's fake and the love (Love) That's why the rage live forever (Ever) Hot in a Comme des sweater (Hot), baby, cool me off (Hot) She gone get a top, yeah, you dig it? (Hot) Switch on the Glock like a widget I was in the party, told them bring it back when they get it Stars in my Rolls and my fitted (Mmm) I be blowin' loud, you be lovin' mid, yeah, admit it I need a psht that can dance (Yeah) Good with her hands, and know the plans in advance (Yeah) And she cummin' fast, like a cheetah But she not a cheater 'Cause I'ma have to run from a cheater (Skrrt, skrrt) Lockin' up the heart in a freezer (Yeah) Gotta keep it cold, he cold, he cold (Cold) Cacti, mix it with tequila (Hot) Take it all at once, I'ma have to leave with a— (Man) We were just there at the party, she was drinkin', prolly She serious, not sorry That's when she just hit it hardly, started feeling godly Near death, mmm, outta body We were just there at the party (What?) We were just there at the party (What?) We were just there at the party, she was drinkin', prolly She serious, not sorry That's when she just hit it hardly, started feeling godly Near death, mmm, outta body We were just there at the party (What?) We were just there at the party (What?)1Embed",0.069,0.778,0.153,0.9929
20,20,Kid Cudi,,Awesomely Dope,,"  How I get higher Loner, I was in the  Spendin' my   'Cause I'm awesomely dope (Hey) 'Cause I'm awesomely dope (Seize the) man on the moon (Hey) You might also likeEmbed",0.076,0.924,0.0,-0.3182
21,21,Kid Cudi,KiD CuDi presents SATELLITE FLIGHT: The journey to Mother Moon,Balmain Jeans (Ft. Raphael Saadiq),Kid Cudi,"Mmm, yeah  Help me take off my Balmain jeans, I'll undo yours You can lick it after I'm done licking you first I wanna taste it, tired of waiting, are you tasty? Yum, yum, come on baby, yum Hope you can feel that vibe, the vibes of the night Your body is warm in my arms, we're under the stars Can I come inside your vortex? Can I come inside your vortex, let me baby  It's been so long, been such a hobby Finding someone who electrifies my body I need you to protect my heart Gimme your hand, put it here, this is where you start  Keep feelin' on me (Don't stop) Keep feelin' on me Keep feelin' on me (Don't stop) Keep feelin' on me  Lord help me (Lord help me), Lord help me (Lord help me) Got a lover under my covers, I don't want her to leave She says I'm perfect, perfectly kissing on my neck She is the sexiest, she said she loves my scent Hope you can feel that vibe, the vibes in the night Her body is warm in my arms, we're under the stars I wanna taste it, tired of waiting, are you tasty? Yum, yum, come on baby, yum You might also like It's been so long, been such a hobby Finding someone who electrifies my body I need you to protect my heart Gimme your hand, put it here (Oh), this is where you start  Keep feelin' on me (Don't stop) Keep feelin' on me (Darling, I need you, yeah) Keep feelin' on me (Don't stop) Keep feelin' on me  Zoom with me baby, yeah Zoom with me baby, yeah, yeah Oh girl, you're so sweet to me I love it when you're zoomin' (Oh girl, you're so sweet to me) (I love it when we're zoomin') Oh girl, you're so sweet to me I love it when you're zoomin' (Oh girl, you're so sweet to me) (I love it when we're zoomin')  It's been so long, been such a hobby  (So long) Finding someone who electrifies my body (So, so, so long) I need you to protect my heart Gimme your hand, put it here, this is where you start (Your, your) Keep feelin' on me (Don't stop) Keep feelin' on me (Come on, yeah) Keep feelin' on me (Don't stop) Keep feelin' on me (Oh-ooh-oh)  Help me take off my Balmain jeans (Ooh, ooh, yeah) (Help me) Help me take off my Balmain jeans (Thank you) Yeah, oh Need you, oh, oh164Embed",0.022,0.704,0.274,0.9989
22,22,Kid Cudi,"Passion, Pain & Demon Slayin’",Baptized in Fire (Ft. Travis Scott),Kid Cudi & MIKE DEAN & Plain Pat,"Mmm, easy, back up, back up, back up, back up, uh Turn your radio, turn your radio, off Watch me now, baby (Baby) Uh-uh, uh-uh  Bitches in my ear, they sayin' they love me Uh, you don't love Scott, you love the Kid Cudi I ain't no fuckin' slouch, show you what I'm 'bout My energy is a bit too precious, too drenched in them blessings Transitionin' to my inner, I'm hearin' their voice Tellin' me stay in focus, keep focusin', boy Feelin' like a trilli billi The man everywhere I go, in any city I mean, damn the girls, girls, girls galore I mean, damn the girls, girls, girls adore Mixin' fluorescent to the core of the accoutrement Off the tippy titty, settin' off my groupie radar Sippin' Hen', dappin' hands off the roof of my Porsche A fresh nigga at large, a fresh nigga go hard All my youngins say, ""Keep it goin'"" All my youngins, they dumb and reppin', they always knowin'  Got some pride in your town, I'm spottin' 'em lately Three-piece suit and I'm lookin' so cute Sexy mama, send her way, you doin' it, honey Them hatin' fucks sideline and question what you do Not this, my nigga, you be here (Be here) Not this, my nigga, you ain't here (Ain't here) Big boss, I made your heart heavy (Uh-uh) Can't stop me, can't carry me, baby You might also like Life ain't easy sober, we live so geeky (Yeah) Did just what you taught us, kept peace, no drama (Yeah) Phoned home to the moon, did you change your number? If and when you get this message, need you back home Big bro, big bro, big bro (Yeah), big bro, back home Big bro, we need you, come home, back home Big bro, big bro, shit's fucked, come home (Mmm)  High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher (Ayy, ayy)  Nightmares kept a nigga from closin' his lids (Lids) Since a kid, I've been haunted by visions of death Such a trip, now it's normal, I customed the grip Think they gone, nah, they just dormant, the hauntings ain't left Now tell me what's a young nigga to do When the zombies are comin' for you? Load up them Daryl Dixons Survived the rage, turn the page, relaxin', I'm whippin' Last week, I almost weaved right off of Mulholland Chiefin' good like I should, alone in my thoughts All the awesome places I've gone to and witnessed Is it worth the paranoia, betrayal, or loss? Nah, nah, heroes can't simply have it all Sacrifice, but see heroes don't sleep, we hear the call My nieces know Uncle Scottie's so rock and roll My princess Vada know rock and roll, Daddy got the glow Got some pride in your town, I'm spottin' 'em lately Three-piece suit and I'm lookin' so cute (Yeah) Sexy mama, send her way, you doin' it, honey Them hatin' fucks sideline and question what you do Not this, my nigga, you be here (Be here) Not this, my nigga, you ain't here (Ain't here) Big boss, I made your heart heavy (Uh-uh) Can't stop me, can't carry me, baby  Life ain't easy sober, we live so geeky (Yeah) Did just what you taught us, kept peace, no drama Phoned home to the moon, did you change your number? If and when you get this message, need you back home Big bro, big bro, big bro (Yeah), big bro, back home Big bro, we need you, come home, back home Big bro, big bro, shit's fucked, come home (Mmm)  High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher High-igh-igher, high-igh, high-igh-igher71Embed",0.08,0.774,0.146,0.9906
